code,packaging_en,product_name,origins,manufacturing_places,environmental_score_grade,image_url,brands,categories
1209,,Coop Belgisk Vaffel 80g,,,,https://images.openfoodfacts.org/images/products/000/000/000/1209/front_en.14.400.jpg,GOMAN AS,Dietary supplements
1210,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/1210/front_en.12.400.jpg,Bijou,
121000103,,zucchero,,,unknown,,eridania,
121019028,,8 mini beignets fourrés au chocolat noisette,,,unknown,,,"Snacks, Snacks sucrés, Beignets sucrés, Beignets au chocolat"
121055774,,Firecracker Chicken Noodles & Crunchy Veg,,,,https://images.openfoodfacts.org/images/products/000/012/105/5774/front_en.3.400.jpg,Fuel Hub,
1211,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/1211/front_fr.7.400.jpg,,gotu kola
121133439,,Csirke mellfilé,,,,,Master good,
1212,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/1212/front_en.5.400.jpg,,
121201154,,Vanilla Rum Apple Butter,,,,https://images.openfoodfacts.org/images/products/000/012/120/1154/front_en.3.400.jpg,,
121212121,,Big mag,,,unknown,https://images.openfoodfacts.org/images/products/000/012/121/2121/front_fr.3.400.jpg,,
1215,,Änglamark Baguette 400g,,,,https://images.openfoodfacts.org/images/products/000/000/000/1215/front_en.5.400.jpg,GOMAN AS,
121550049,,One piece,,,unknown,https://images.openfoodfacts.org/images/products/000/012/155/0049/front_fr.3.400.jpg,,
1217,Cardboard,26 38,fromages bleu pecorino romano,,c,https://images.openfoodfacts.org/images/products/000/000/000/1217/front_fr.3.400.jpg,CINQUE FORMAGGI,"Plats préparés, Pizzas tartes salées et quiches, Pizzas, Pizzas végétariennes, Pizzas au fromage, Pizzas aux cinq fromages"
1218,,Prime Protein,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/1218/front_en.6.400.jpg,Equip,
1219,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/1219/front_es.5.400.jpg,,
122025933,,Les Jardins Vitrés - La Maxe,,,unknown,https://images.openfoodfacts.org/images/products/000/012/202/5933/front_fr.3.400.jpg,Endives de Lorraine,
1221,,Name,,,,https://images.openfoodfacts.org/images/products/000/000/000/1221/front_en.4.400.jpg,,
122120101,Pouches,MOA,,usa,unknown,https://images.openfoodfacts.org/images/products/000/012/212/0101/front_en.4.400.jpg,nutrifii,Dietary supplements
122121210,,name3,,,,,batnr3,
122250103,,Biomega D+ Capsules,,,,https://images.openfoodfacts.org/images/products/000/012/225/0103/front_ms.8.400.jpg,USANA,
1223,,Cacao con Avellana,,,,https://images.openfoodfacts.org/images/products/000/000/000/1223/front_fr.3.400.jpg,,
122311114,,,,,,https://images.openfoodfacts.org/images/products/000/012/231/1114/front_en.3.400.jpg,,
122386767,,walnut,,,,,,
1228,,Extrait aromatique Melon,,,,https://images.openfoodfacts.org/images/products/000/000/000/1228/front_fr.3.400.jpg,,
1229,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/1229/front_it.3.400.jpg,,
1230,"Jar,pt:90-comprimidos",Xtra-Cal Advanced,Estados Unidos,"Ogden,Utah,USA",unknown,https://images.openfoodfacts.org/images/products/000/000/000/1230/front_es.32.400.jpg,"Herbalife,Herbalife Nutrition",en:Vitamin mineral combinations
123030022,,Nut Butter Bar,,,,https://images.openfoodfacts.org/images/products/000/012/303/0022/front_en.3.400.jpg,Clif,
123040277,,Préparation pour sandwich,,,unknown,https://images.openfoodfacts.org/images/products/000/012/304/0277/front_fr.3.400.jpg,La belle-iloise,
123090909,,brendnammamam,,,unknown,,bsbdhdjdh,
123098556,,,,,,https://images.openfoodfacts.org/images/products/000/012/309/8556/front_en.3.400.jpg,,
1231,,Rillettes de sanglier au Chouchen,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/1231/front_fr.3.400.jpg,Le Bois Jumel,"Viandes et dérivés, Produits à tartiner, Viandes, Charcuteries, Produits à tartiner salés, Rillettes, Rillettes de viande, Rillettes de viande rouge, Rillettes de gibiers de chasse, Rillettes de sanglier"
123123123,,Lpm,,,unknown,https://images.openfoodfacts.org/images/products/000/012/312/3123/front_es.7.400.jpg,,
1232,,,,,unknown,https://images.openfoodfacts.org/images/products/000/000/000/1232/front_en.5.400.jpg,Herbalife,
123201011,,,,,,https://images.openfoodfacts.org/images/products/000/012/320/1011/front_fr.3.400.jpg,,
1233,,Coop Croissant Naturell 60g,,,,https://images.openfoodfacts.org/images/products/000/000/000/1233/front_en.13.400.jpg,GOMAN AS,Protein powders
123402839,,McFlurry Malteaser,,,,https://images.openfoodfacts.org/images/products/000/012/340/2839/front_en.3.400.jpg,McDonald’s,
